1705.5750,-1531.7941,7864.2544,-2571.9375,-3011.1025,-5781.7172,-6768.9612,-7313.5112,1095.2932
1705.5900,-1570.3732,7819.0879,-2571.9370,-3011.1025,-5743.1381,-6723.7947,-7313.5112,1095.2932
1705.6050,-1608.9523,7773.9214,-2571.9375,-3011.1025,-5704.5590,-6678.6282,-7313.5112,1095.2932
1705.6200,-1647.5313,7728.7544,-2571.9375,-3011.1025,-5665.9800,-6633.4612,-7313.5112,1095.2932
1705.6350,-1686.1104,7683.5879,-2571.9370,-3011.1025,-5627.4009,-6588.2947,-7313.5112,1095.2932
1705.6499,-1724.6893,7638.4214,-2571.9370,-3011.1025,-5588.8219,-6543.1282,-7313.5112,1095.2932
1705.6649,-1763.2684,7593.2549,-2571.9370,-3011.1025,-5550.2428,-6497.9617,-7313.5112,1095.2932
1705.6799,-1801.8475,7548.0879,-2571.9370,-3011.1025,-5511.6637,-6452.7947,-7313.5112,1095.2932
1705.6949,-1840.4265,7502.9214,-2571.9375,-3011.1025,-5473.0847,-6407.6282,-7313.5112,1095.2932
1705.7100,-1879.0056,7457.7549,-2571.9375,-3011.1025,-5434.5056,-6362.4617,-7313.5112,1095.2932
1705.7250,-1917.5846,7412.5884,-2571.9370,-3011.1025,-5395.9266,-6317.2952,-7313.5112,1095.2932
1705.7400,-1956.1637,7367.4214,-2571.9375,-3011.1025,-5357.3475,-6272.1282,-7313.5112,1095.2932
1705.7550,-1994.7428,7322.2549,-2571.9375,-3011.1025,-5318.7684,-6226.9617,-7313.5112,1095.2932
1705.7700,-2033.3218,7277.0884,-2571.9370,-3011.1025,-5280.1895,-6181.7952,-7313.5112,1095.2932
1705.7849,-2071.9009,7231.9219,-2571.9375,-3011.1025,-5241.6104,-6136.6287,-7313.5112,1095.2932
1705.7999,-2110.4604,7186.7778,-2568.3484,-3006.9009,-5203.0508,-6091.4846,-7313.5112,1095.2932
1705.8149,-2149.0393,7141.6113,-2571.9375,-3011.1025,-5164.4719,-6046.3181,-7313.5112,1095.2932
1705.8300,-2187.6184,7096.4448,-2571.9375,-3011.1025,-5125.8928,-6001.1516,-7313.5112,1095.2932
1705.8450,-2226.1975,7051.2783,-2571.9375,-3011.1028,-5087.3137,-5955.9851,-7313.5112,1095.2932
1705.8600,-2264.7764,7006.1113,-2571.9375,-3011.1025,-5048.7349,-5910.8181,-7313.5112,1095.2932
1705.8750,-2303.3555,6960.9448,-2571.9375,-3011.1025,-5010.1558,-5865.6516,-7313.5112,1095.2932
1705.8900,-2341.9346,6915.7783,-2571.9375,-3011.1025,-4971.5767,-5820.4851,-7313.5112,1095.2932
1705.9049,-2380.5137,6870.6118,-2571.9375,-3011.1023,-4932.9976,-5775.3186,-7313.5112,1095.2932
1705.9199,-2419.0928,6825.4448,-2571.9375,-3011.1023,-4894.4185,-5730.1516,-7313.5112,1095.2932
1705.9349,-2457.6716,6780.2783,-2571.9377,-3011.1023,-4855.8396,-5684.9851,-7313.5112,1095.2932
1705.9500,-2496.2507,6735.1118,-2571.9377,-3011.1023,-4817.2605,-5639.8186,-7313.5112,1095.2932
1705.9650,-2534.8301,6689.9453,-2571.9377,-3011.1025,-4778.6812,-5594.6521,-7313.5112,1095.2932
1705.9800,-2573.4089,6644.7788,-2571.9377,-3011.1025,-4740.1023,-5549.4856,-7313.5112,1095.2932
1705.9950,-2611.9880,6599.6118,-2571.9377,-3011.1023,-4701.5232,-5504.3186,-7313.5112,1095.2932
1706.0100,-2650.5325,6554.4863,-2568.3594,-3006.9136,-4662.9788,-5459.1931,-7313.5112,1095.2932
1706.0249,-2689.1116,6509.3193,-2571.9375,-3011.1025,-4624.3997,-5414.0261,-7313.5112,1095.2932
1706.0399,-2727.6909,6464.1528,-2571.9375,-3011.1025,-4585.8203,-5368.8596,-7313.5112,1095.2932
1706.0549,-2766.2700,6418.9863,-2571.9375,-3011.1025,-4547.2412,-5323.6931,-7313.5112,1095.2932
1706.0699,-2804.8494,6373.8198,-2571.9375,-3011.1025,-4508.6619,-5278.5266,-7313.5112,1095.2932
1706.0850,-2843.4285,6328.6533,-2571.9375,-3011.1023,-4470.0828,-5233.3601,-7313.5112,1095.2932
1706.1000,-2882.0078,6283.4863,-2571.9375,-3011.1023,-4431.5034,-5188.1931,-7313.5112,1095.2932
1706.1150,-2920.5869,6238.3198,-2571.9377,-3011.1023,-4392.9243,-5143.0266,-7313.5112,1095.2932
1706.1300,-2959.1660,6193.1533,-2571.9377,-3011.1023,-4354.3452,-5097.8601,-7313.5112,1095.2932
1706.1450,-2997.7454,6147.9868,-2571.9377,-3011.1025,-4315.7659,-5052.6936,-7313.5112,1095.2932
1706.1599,-3036.3245,6102.8198,-2571.9377,-3011.1025,-4277.1868,-5007.5266,-7313.5112,1095.2932
1706.1749,-3074.9038,6057.6533,-2571.9377,-3011.1023,-4238.6074,-4962.3601,-7313.5112,1095.2932
